Time,0.3 µm,0.5 µm,1.0 µm,2.5 µm,5.0 µm,10 µm,Temp,RH,Smooth,None
1266053700,246,78,16,0,0,0,32.15,6.43,317.88,0
1266053760,345,96,4,0,0,0,32.14,6.43,315.84,0
1266053820,327,90,6,0,0,0,32.12,6.45,313.44,0
1266053880,240,76,6,2,2,2,32.12,6.52,312.06,0
1266053940,273,87,6,2,2,2,32.09,6.52,311.34,0
1266054000,378,104,4,2,0,0,32.13,6.49,311.4,0
1266054060,378,104,4,2,0,0,32.13,6.55,311.58,0
1266054120,318,94,22,0,0,0,32.11,6.53,311.88,0
1266054180,318,94,22,0,0,0,32.11,6.52,312.06,0
1266054240,294,84,8,2,0,0,32.11,6.52,310.86,0
1266054300,294,84,8,2,0,0,32.1,6.53,310.14,0
1266054360,330,98,8,0,0,0,32.08,6.55,311.82,0
1266054420,330,98,8,0,0,0,32.08,6.55,312.78,0
1266054480,198,52,6,2,0,0,32.09,6.55,309.54,0
1266054540,198,52,6,2,0,0,32.07,6.57,306.42,0
1266054600,375,110,12,0,0,0,32.09,6.56,306.72,0
1266054660,375,110,12,0,0,0,32.1,6.56,307.26,0
1266054720,264,80,2,0,0,0,32.12,6.56,306.3,0
1266054780,264,80,2,0,0,0,32.14,6.54,305.82,0
1266054840,261,72,4,0,0,0,32.16,6.57,302.88,0
1266054900,261,72,4,0,0,0,32.19,6.54,300.3,0
1266054960,234,70,10,0,0,0,32.23,6.55,298.74,0
1266055020,234,70,10,0,0,0,32.24,6.56,297.54,0
1266055080,216,60,10,0,0,0,32.27,6.55,294.24,0
1266055140,216,60,10,0,0,0,32.28,6.55,291.06,0
1266055200,363,101,12,0,0,0,32.3,6.55,293.28,0
1266055260,363,101,12,0,0,0,32.3,6.52,295.02,0
1266055320,342,90,2,0,0,0,32.32,6.52,297.54,0
1266055380,342,90,2,0,0,0,32.33,6.51,299.7,0
1266055440,312,90,4,0,0,0,32.33,6.48,298.68,0
1266055500,312,90,4,0,0,0,32.35,6.5,298.14,0
1266055560,270,76,2,0,0,0,32.34,6.51,296.64,0
1266055620,270,76,2,0,0,0,32.38,6.49,294.9,0
1266055680,216,64,4,0,0,0,32.34,6.54,293.46,0
1266055740,216,64,4,0,0,0,32.32,6.53,292.14,0
1266055800,297,86,8,0,0,0,32.35,6.56,291.42,0
1266055860,297,86,8,0,0,0,32.31,6.53,290.7,0
1266055920,357,102,18,0,0,0,32.3,6.57,291,0
1266055980,333,96,16,0,0,0,32.31,6.56,291.3,0
1266055980,321,94,10,0,0,0,32.28,6.58,292.38,0
1266056040,276,78,10,0,0,0,32.29,6.74,291.96,0
1266056100,300,90,8,0,0,0,32.28,6.79,291.54,0
1266056160,300,88,10,0,0,0,32.28,6.93,290.76,0
1266056220,321,88,12,2,2,0,32.26,7.09,290.82,0
1266056280,321,88,10,2,2,0,32.27,7.01,291,0
1266056340,270,80,6,0,0,0,32.26,7.09,291.84,0
1266056400,258,80,6,0,0,0,32.24,7.03,292.56,0
1266056460,288,88,10,4,0,0,32.26,7,292.74,0
1266056520,276,82,10,4,0,0,32.22,6.96,292.32,0
1266056580,297,92,16,4,0,0,32.24,7.07,293.7,0
1266056640,264,84,12,2,0,0,32.23,7.16,294.06,0
1266056700,300,86,14,0,0,0,32.24,7.17,293.16,0
1266056760,294,88,14,0,0,0,32.25,7.2,292.5,0
1266056820,270,82,2,0,0,0,32.24,7.12,293.1,0
1266056880,288,90,4,0,0,0,32.24,7.07,293.4,0
1266056940,261,74,10,2,0,0,32.26,7.12,291.06,0
1266057000,249,68,8,2,0,0,32.27,7.1,288.48,0
1266057060,264,72,6,0,0,0,32.27,7.03,287.4,0
1266057120,270,74,8,0,0,0,32.26,7.25,286.44,0
1266057180,246,70,6,0,0,0,32.26,7.6,285.48,0
1266057240,240,68,2,0,0,0,32.26,7.51,284.4,0
1266057300,330,104,6,0,0,0,32.27,7.21,284.4,0
1266057360,309,95,6,0,0,0,32.26,7.37,283.98,0
1266057420,234,78,2,0,0,0,32.25,7.24,284.7,0
1266057480,246,80,4,0,0,0,32.24,7.1,285.66,0
1266057540,312,88,20,0,0,0,32.24,7.05,284.4,0
1266057600,324,92,20,0,0,0,32.24,7.16,283.38,0
1266057660,282,82,6,2,0,0,32.24,7.1,283.74,0
1266057720,282,82,6,2,0,0,32.22,7.05,284.1,0
1266057780,366,104,14,0,0,0,32.24,7.13,286.2,0
1266057840,360,102,16,0,0,0,32.25,7.22,288.18,0
1266057900,312,96,10,0,0,0,32.24,7.04,289.74,0
1266057960,324,100,10,0,0,0,32.27,7.03,291.54,0
1266058020,264,74,10,0,0,0,32.25,7.05,292.5,0
1266058020,258,72,12,0,0,0,32.23,7,293.34,0
1266058080,348,98,12,0,0,0,32.2,6.97,293.04,0
1266058140,354,98,12,0,0,0,32.19,6.98,292.86,0
1266058200,318,92,16,0,0,0,32.19,6.97,292.38,0
1266058260,348,100,20,2,2,2,32.22,7.14,292.5,0
1266058320,294,86,12,2,2,2,32.23,6.86,292.14,0
1266058380,270,80,10,2,2,2,32.24,6.93,291.3,0
1266058440,270,80,10,0,0,0,32.25,6.87,291.3,0
1266058500,258,76,12,0,0,0,32.25,6.75,291.06,0
1266058560,342,102,6,0,0,0,32.27,6.75,293.58,0
1266058620,366,108,6,0,0,0,32.25,6.65,296.58,0
1266058680,336,102,2,0,0,0,32.23,6.63,297.36,0
1266058740,318,100,2,0,0,0,32.25,6.83,297.78,0
1266058800,273,75,4,0,0,0,32.25,6.87,296.1,0
1266058860,279,75,2,0,0,0,32.24,6.81,295.02,0
1266058920,324,92,12,0,0,0,32.25,6.79,295.08,0
1266058980,318,90,12,0,0,0,32.26,6.68,295.92,0
1266059040,306,88,10,0,0,0,32.24,6.74,296.04,0
1266059100,282,80,6,0,0,0,32.25,6.73,295.68,0
1266059160,252,76,0,0,0,0,32.26,6.81,294.3,0
1266059220,240,72,0,0,0,0,32.26,6.59,292.68,0
1266059280,321,93,10,0,0,0,32.24,6.56,293.7,0
1266059340,321,95,8,0,0,0,32.24,6.57,294.96,0
1266059400,318,92,18,2,0,0,32.24,6.52,295.56,0
1266059460,300,86,18,2,0,0,32.24,6.53,296.04,0
1266059520,294,88,8,0,0,0,32.23,6.52,295.98,0
1266059580,324,94,10,0,0,0,32.23,6.54,297.18,0
1266059640,312,92,6,0,0,0,32.2,6.55,297.42,0
1266059700,324,96,4,0,0,0,32.23,6.52,298.02,0
1266059760,357,111,12,4,4,2,32.22,6.5,299.76,0
1266059820,312,94,16,4,4,2,32.25,6.59,300.24,0
1266059880,348,100,8,0,0,0,32.24,6.49,301.98,0
1266059940,393,108,10,2,0,0,32.23,6.52,304.86,0
1266060000,294,90,12,0,0,0,32.22,6.54,305.46,0
1266060060,294,90,12,0,0,0,32.22,6.86,305.94,0
1266060120,330,88,6,0,0,0,32.24,6.68,307.62,0
1266060120,330,88,6,0,0,0,32.23,6.54,309.42,0
1266060180,342,102,16,0,0,0,32.18,6.55,309.66,0
1266060240,342,102,16,0,0,0,32.19,6.56,310.32,0
1266060300,270,82,6,0,0,0,32.19,6.54,311.04,0
1266060360,270,82,6,0,0,0,32.19,6.54,311.52,0
1266060420,306,86,8,0,0,0,32.17,6.55,311.4,0
1266060480,306,86,8,0,0,0,32.16,6.56,311.04,0
1266060540,342,100,16,0,0,0,32.13,6.58,312.24,0
1266060600,342,100,16,0,0,0,32.15,6.55,313.44,0
1266060660,366,104,12,0,0,0,32.13,6.54,313.44,0
1266060720,366,104,12,0,0,0,32.13,6.56,313.56,0
1266060780,309,92,14,2,2,0,32.11,6.55,313.5,0
1266060840,309,92,14,2,2,0,32.11,6.57,313.2,0
1266060900,384,108,16,0,0,0,32.11,6.55,315.6,0
1266060960,384,108,16,0,0,0,32.12,6.56,318.12,0
1266061020,354,102,8,0,0,0,32.12,6.58,318.24,0
1266061080,354,102,8,0,0,0,32.13,6.57,318.24,0
1266061140,330,100,10,2,0,0,32.12,6.6,318.48,0
1266061200,330,100,10,2,0,0,32.13,6.58,318.12,0
1266061260,363,92,14,2,0,0,32.12,6.58,319.5,0
1266061320,363,92,14,2,0,0,32.13,6.59,321.36,0
1266061380,306,88,18,0,0,0,32.12,6.58,322.08,0
1266061440,306,88,18,0,0,0,32.14,6.58,323.04,0
1266061500,399,113,8,0,0,0,32.14,6.58,324.18,0
1266061560,399,113,8,0,0,0,32.14,6.55,324.84,0
1266061620,387,117,6,0,0,0,32.15,6.54,325.86,0
1266061680,387,117,6,0,0,0,32.16,6.53,327.24,0
1266061740,324,96,8,0,0,0,32.13,6.55,328.26,0
1266061800,324,96,8,0,0,0,32.13,6.55,329.16,0
1266061860,351,101,6,0,0,0,32.13,6.53,329.7,0
1266061920,351,101,6,0,0,0,32.13,6.55,330.36,0
1266061980,318,100,8,0,0,0,32.12,6.51,330.6,0
1266062040,318,100,8,0,0,0,32.13,6.5,331.32,0
1266062100,288,94,10,0,0,0,32.11,6.52,332.04,0
1266062160,288,94,10,0,0,0,32.11,6.5,333,0
1266062160,264,74,18,4,0,0,32.11,6.49,331.86,0
1266062220,264,74,18,4,0,0,32.11,6.49,330.72,0
1266062280,294,76,6,0,0,0,32.11,6.45,330.24,0
1266062340,294,76,6,0,0,0,32.11,6.45,330.12,0
1266062400,354,106,20,2,0,0,32.11,6.43,331.32,0
1266062460,354,106,20,2,0,0,32.11,6.42,331.92,0
1266062520,405,114,10,2,0,0,32.1,6.42,333.78,0
1266062580,405,114,10,2,0,0,32.08,6.41,335.4,0
1266062640,360,116,14,0,0,0,32.1,6.41,335.46,0
1266062700,360,116,14,0,0,0,32.09,6.39,336.42,0
1266062760,336,98,12,0,0,0,32.08,6.42,336.18,0
1266062820,336,98,12,0,0,0,32.07,6.4,335.04,0
1266062880,342,100,10,0,0,0,32.04,6.39,336,0
1266062940,342,100,10,0,0,0,32.03,6.37,336.96,0
1266063000,306,94,4,0,0,0,32.05,6.34,336.48,0
1266063060,306,94,4,0,0,0,32.07,6.35,336,0
1266063120,447,118,10,2,2,2,32.07,6.33,338.1,0
1266063180,447,118,10,2,2,2,32.07,6.32,340.2,0
1266063240,357,107,6,0,0,0,32.07,6.33,341.94,0
1266063300,357,107,6,0,0,0,32.07,6.31,343.68,0
1266063360,336,98,8,0,0,0,32.09,6.3,344.28,0
1266063420,336,98,8,0,0,0,32.09,6.23,344.88,0
1266063480,381,106,14,0,0,0,32.11,6.21,345.66,0
1266063540,381,106,14,0,0,0,32.13,6.15,346.44,0
1266063600,300,80,14,0,0,0,32.13,6.14,345.12,0
1266063660,300,80,14,0,0,0,32.12,6.13,343.8,0
1266063720,381,113,16,0,0,0,32.12,6.09,345.24,0
1266063780,381,113,16,0,0,0,32.13,6.07,346.68,0
1266063840,387,117,6,0,0,0,32.12,6.07,346.74,0
1266063900,387,117,6,0,0,0,32.13,6.07,346.8,0
1266063960,372,114,18,0,0,0,32.14,6.03,347.16,0
1266064020,372,114,18,0,0,0,32.13,6.02,347.52,0
1266064080,390,110,8,0,0,0,32.13,6.01,348.72,0
1266064140,390,110,8,0,0,0,32.16,6,349.92,0
1266064200,330,98,18,0,0,0,32.15,5.98,349.26,0
1266064260,330,98,18,0,0,0,32.15,5.97,348.6,0
1266064320,318,100,4,0,0,0,32.13,6,348.84,0
1266064380,318,100,4,0,0,0,32.13,6,349.08,0
1266064380,306,88,8,0,0,0,32.14,5.99,347.22,0
1266064440,306,88,8,0,0,0,32.12,6.02,345.36,0
1266064500,312,91,4,0,0,0,32.14,6.04,343.86,0
1266064560,312,91,4,0,0,0,32.13,6.05,342.36,0
1266064620,399,107,12,0,0,0,32.15,6.05,343.86,0
1266064680,399,107,12,0,0,0,32.14,6.08,345.36,0
1266064740,486,138,6,2,2,0,32.15,6.09,348.06,0
1266064800,486,138,6,2,2,0,32.13,6.08,350.76,0
1266064860,387,106,8,0,0,0,32.14,6.08,352.14,0
1266064920,387,106,8,0,0,0,32.12,6.1,353.52,0
1266064980,306,90,14,0,0,0,32.13,6.1,353.88,0
1266065040,306,90,14,0,0,0,32.12,6.1,354.24,0
1266065100,363,98,14,0,0,0,32.11,6.08,356.22,0
1266065160,363,98,14,0,0,0,32.11,6.08,358.2,0
1266065220,348,104,16,0,0,0,32.08,6.09,359.28,0
1266065280,342,102,12,0,0,0,32.12,6.04,360.24,0
1266065340,375,115,6,0,0,0,32.12,6.03,360.66,0
1266065400,345,105,6,0,0,0,32.12,6.03,360.48,0
1266065460,348,101,12,0,0,0,32.12,6.03,359.34,0
1266065520,336,99,12,0,0,0,32.12,5.99,357.96,0
1266065580,294,86,10,0,0,0,32.12,6,356.64,0
1266065640,318,92,10,0,0,0,32.11,6.02,355.8,0
1266065700,351,107,14,2,0,0,32.11,6.03,356.1,0
1266065760,357,107,14,2,0,0,32.1,6.07,356.52,0
1266065820,366,101,8,0,0,0,32.11,6.12,357,0
1266065880,348,95,8,0,0,0,32.11,6.14,357.12,0
1266065940,318,98,18,0,0,0,32.1,6.17,357.36,0
1266066000,312,96,18,0,0,0,32.13,6.18,357.48,0
1266066060,288,86,12,0,0,0,32.11,6.23,354.3,0
1266066120,258,76,10,0,0,0,32.14,6.23,350.52,0
1266066180,507,154,14,0,0,0,32.12,6.24,353.52,0
1266066240,513,152,12,0,0,0,32.14,6.26,356.64,0
1266066300,405,115,4,0,0,0,32.15,6.26,358.02,0
1266066360,432,119,8,0,0,0,32.16,6.25,359.94,0
1266066420,381,119,12,0,0,0,32.15,6.25,359.94,0
1266066420,375,113,16,0,0,0,32.15,6.22,359.82,0
1266066480,393,115,12,2,0,0,32.14,6.2,361.68,0
1266066540,393,117,10,2,0,0,32.14,6.19,363.54,0
1266066600,423,117,20,2,2,0,32.15,6.23,364.38,0
1266066660,393,109,20,2,2,0,32.14,6.23,364.62,0
1266066720,453,128,12,0,0,0,32.15,6.26,365.94,0
1266066780,435,124,10,0,0,0,32.14,6.29,366.9,0
1266066840,402,121,10,0,0,0,32.13,6.31,367.5,0
1266066900,345,102,6,0,0,0,32.15,6.29,366.96,0
1266066960,330,100,14,0,0,0,32.15,6.29,365.76,0
1266067020,330,100,14,0,0,0,32.18,6.33,364.56,0
1266067080,495,138,10,0,0,0,32.16,6.32,367.86,0
1266067140,495,138,10,0,0,0,32.15,6.34,371.16,0
1266067200,372,110,10,0,0,0,32.14,6.35,372.24,0
1266067260,372,110,10,0,0,0,32.14,6.36,373.32,0
1266067320,387,115,20,0,0,0,32.13,6.35,374.94,0
1266067380,387,115,20,0,0,0,32.13,6.35,376.56,0
1266067440,381,109,20,0,0,0,32.11,6.39,377.94,0
1266067500,381,109,20,0,0,0,32.12,6.34,379.32,0
1266067560,387,127,16,0,0,0,32.11,6.36,379.08,0
1266067620,387,127,16,0,0,0,32.1,6.33,378.84,0
1266067680,330,98,14,2,0,0,32.05,6.33,375.72,0
1266067740,330,98,14,2,0,0,32.04,6.33,372.6,0
1266067800,387,114,16,4,0,0,32.04,6.33,372.6,0
1266067860,387,114,16,4,0,0,32.07,6.33,372.6,0
1266067920,402,119,10,0,0,0,32.04,6.32,374.52,0
1266067980,402,119,10,0,0,0,32.05,6.33,376.44,0
1266068040,381,106,16,0,0,0,32.05,6.26,376.8,0
1266068100,381,106,16,0,0,0,32.07,6.24,377.16,0
1266068160,459,131,18,2,0,0,32.07,6.2,379.38,0
1266068220,459,131,18,2,0,0,32.08,6.16,381.72,0
1266068280,462,127,10,0,0,0,32.07,6.13,383.46,0
1266068340,462,127,10,0,0,0,32.04,6.11,385.8,0
1266068400,333,105,0,0,0,0,32.04,6.07,385.5,0
1266068460,333,105,0,0,0,0,32.04,6.05,385.44,0
1266068520,390,109,14,2,0,0,32.04,6.04,387.36,0
1266068580,390,109,14,2,0,0,32.04,6,388.8,0
1266068640,402,117,10,0,0,0,32.04,6,389.82,0
1266068640,402,117,10,0,0,0,32.03,5.97,390.72,0
1266068700,324,84,8,0,0,0,32.03,6,389.88,0
1266068760,324,84,8,0,0,0,32.04,5.98,389.4,0
1266068820,330,100,6,0,0,0,32.03,5.98,389.64,0
1266068880,330,100,6,0,0,0,32.03,5.97,390,0
1266068940,465,128,14,0,0,0,32.07,5.95,393.54,0
1266069000,465,128,14,0,0,0,32.05,5.95,397.68,0
1266069060,432,125,10,2,2,0,32.09,5.96,396.18,0
1266069120,432,125,10,2,2,0,32.09,5.92,394.56,0
1266069180,354,102,12,0,0,0,32.11,5.93,393.54,0
1266069240,354,102,12,0,0,0,32.09,5.94,391.98,0
1266069300,405,111,14,2,2,0,32.12,5.92,392.46,0
1266069360,405,111,14,2,2,0,32.12,5.91,393.06,0
1266069420,375,112,10,0,0,0,32.11,5.94,392.7,0
1266069480,375,112,10,0,0,0,32.12,5.95,392.34,0
1266069540,318,104,16,2,2,2,32.15,5.97,390.24,0
1266069600,318,104,16,2,2,2,32.14,6,388.74,0
1266069660,405,117,16,2,0,0,32.15,6.05,387.78,0
1266069720,405,117,16,2,0,0,32.14,6.07,387.18,0
1266069780,354,110,18,0,0,0,32.13,6.1,386.22,0
1266069840,354,110,18,0,0,0,32.16,6.09,386.4,0
1266069900,378,114,10,0,0,0,32.14,6.15,387.36,0
1266069960,378,114,10,0,0,0,32.14,6.15,388.32,0
1266070020,459,151,14,2,0,0,32.16,6.19,387.6,0
1266070080,459,151,14,2,0,0,32.14,6.2,386.88,0
1266070140,444,124,12,4,0,0,32.14,6.27,388.32,0
1266070200,444,124,12,4,0,0,32.13,6.32,389.76,0
1266070260,477,135,10,0,0,0,32.17,6.36,391.56,0
1266070320,477,135,10,0,0,0,32.16,6.42,393.36,0
1266070380,423,121,14,0,0,0,32.18,6.46,394.2,0
1266070440,423,121,14,0,0,0,32.16,6.55,395.04,0
1266070500,336,98,18,0,0,0,32.16,6.58,394.02,0
1266070560,336,98,18,0,0,0,32.17,6.61,393,0
1266070620,291,88,2,0,0,0,32.17,6.71,392.22,0
1266070680,291,88,2,0,0,0,32.17,6.74,391.44,0
1266070740,417,129,16,0,0,0,32.16,6.78,392.04,0
1266070800,417,129,16,0,0,0,32.15,6.82,392.64,0
1266070860,264,72,12,0,0,0,32.14,6.86,389.88,0
1266070860,246,64,12,0,0,0,32.16,6.87,386.76,0
1266070920,366,97,12,0,0,0,32.17,6.84,386.46,0
1266070980,336,93,12,0,0,0,32.2,7.37,385.56,0
1266071040,360,103,12,0,0,0,32.2,7.14,383.58,0
1266071100,378,107,10,0,0,0,32.22,7.2,381.96,0
1266071160,417,114,12,0,0,0,32.2,7.13,381.06,0
1266071220,441,124,12,0,0,0,32.23,7.29,380.64,0
1266071280,417,119,16,0,0,0,32.26,7.16,382.32,0
1266071340,429,125,10,0,0,0,32.26,7.09,384.24,0
1266071400,300,98,10,0,0,0,32.28,7.38,382.44,0
1266071460,339,111,8,0,0,0,32.28,7.19,381.42,0
1266071520,333,90,12,0,0,0,32.27,7.2,380.04,0
1266071580,333,86,12,0,0,0,32.27,7.24,378.66,0
1266071640,321,90,10,0,0,0,32.27,7.29,378.6,0
1266071700,363,104,12,0,0,0,32.28,7.22,379.38,0
1266071760,402,111,16,0,0,0,32.28,7.61,380.82,0
1266071820,444,123,16,0,0,0,32.3,7.36,383.1,0
1266071880,336,102,6,0,0,0,32.28,7.12,380.52,0
1266071940,318,94,4,0,0,0,32.28,7.07,377.58,0
1266072000,441,131,14,0,0,0,32.28,7.13,377.76,0
1266072060,402,120,8,0,0,0,32.29,7.29,377.16,0
1266072120,426,127,22,0,0,0,32.25,7.32,378.6,0
1266072180,408,119,22,0,0,0,32.25,7.34,379.68,0
1266072240,543,138,12,0,0,0,32.24,7.58,382.44,0
1266072300,531,138,12,0,0,0,32.24,7.29,384.96,0
1266072360,474,143,10,0,0,0,32.24,7.49,386.94,0
1266072420,459,145,10,0,0,0,32.24,7.29,388.62,0
1266072480,486,135,12,0,0,0,32.25,7.4,391.98,0
1266072540,480,131,14,0,0,0,32.23,7.17,395.22,0
1266072600,546,158,12,0,0,0,32.22,7.37,398.04,0
1266072660,573,171,14,0,0,0,32.24,7.2,401.4,0
1266072720,360,112,10,0,0,0,32.23,7.24,401.52,0
1266072780,360,112,10,0,0,0,32.25,7.22,401.64,0
1266072840,369,111,12,0,0,0,32.25,7.14,401.46,0
1266072900,369,111,12,0,0,0,32.25,7.1,401.28,0
1266072960,408,112,10,0,0,0,32.25,7.03,400.26,0
1266073020,408,112,10,0,0,0,32.26,7.19,399.24,0
1266073020,390,120,12,2,0,0,32.26,7.04,398.16,0
1266073080,390,120,12,2,0,0,32.25,7.01,397.08,0
1266073140,408,123,16,0,0,0,32.27,6.99,395.7,0
1266073200,408,123,16,0,0,0,32.28,7.27,394.32,0
1266073260,336,90,12,0,0,0,32.28,7.12,392.58,0
1266073320,336,90,12,0,0,0,32.32,7,390.84,0
1266073380,465,141,18,2,0,0,32.31,7.1,393.42,0
1266073440,465,141,18,2,0,0,32.31,6.79,396,0
1266073500,381,112,8,0,0,0,32.34,6.87,397.8,0
1266073560,381,112,8,0,0,0,32.31,6.83,399.6,0
1266073620,513,147,14,2,0,0,32.3,6.93,401.52,0
1266073680,513,147,14,2,0,0,32.31,6.76,403.44,0
1266073740,465,136,18,2,0,0,32.33,6.65,407.46,0
1266073800,465,136,18,2,0,0,32.32,6.75,411.84,0
1266073860,447,133,20,2,0,0,32.34,6.61,413.46,0
1266073920,447,133,20,2,0,0,32.32,6.6,415.68,0
1266073980,402,112,8,0,0,0,32.32,6.67,416.52,0
1266074040,402,112,8,0,0,0,32.3,6.68,417,0
1266074100,378,112,14,2,2,2,32.31,6.84,416.22,0
1266074160,378,112,14,2,2,2,32.3,7.14,414.96,0
1266074220,393,119,14,2,0,0,32.29,6.97,414.48,0
1266074280,393,119,14,2,0,0,32.28,6.84,413.76,0
1266074340,351,94,4,0,0,0,32.28,6.72,414.78,0
1266074400,351,94,4,0,0,0,32.28,6.74,415.02,0
1266074460,396,113,14,0,0,0,32.26,6.83,416.28,0
1266074520,396,113,14,0,0,0,32.27,6.8,417.54,0
1266074580,351,96,12,0,0,0,32.28,6.76,418.14,0
1266074640,375,106,14,0,0,0,32.26,6.68,418.38,0
1266074700,357,98,10,2,2,0,32.26,6.65,417.48,0
1266074760,336,94,8,0,0,0,32.27,6.64,415.32,0
1266074820,408,119,8,2,0,0,32.24,6.63,416.76,0
1266074880,387,113,8,2,0,0,32.26,6.64,418.14,0
1266074940,375,111,10,0,0,0,32.22,6.64,416.82,0
1266075000,399,119,14,2,0,0,32.24,6.63,416.76,0
1266075060,441,128,10,2,2,0,32.22,6.63,417.06,0
1266075120,447,130,8,2,2,0,32.2,6.62,417.84,0
1266075120,390,113,14,0,0,0,32.16,6.65,414.78,0
1266075180,390,113,14,2,0,0,32.17,6.63,411.96,0
1266075240,357,88,8,0,0,0,32.15,6.63,409.62,0
1266075300,414,105,14,0,0,0,32.16,6.62,408.72,0
1266075360,381,119,18,4,0,0,32.13,6.62,406.62,0
1266075420,357,111,18,2,0,0,32.14,6.62,404.16,0
1266075480,345,99,4,0,0,0,32.14,6.62,400.14,0
1266075540,363,105,6,0,0,0,32.1,6.63,395.94,0
1266075600,414,117,10,2,0,0,32.13,6.62,397.02,0
1266075660,390,113,10,2,0,0,32.1,6.65,397.62,0
1266075720,324,94,10,2,0,0,32.13,6.62,396.72,0
1266075780,300,86,6,2,0,0,32.11,6.63,395.34,0
1266075840,426,126,10,0,0,0,32.12,6.6,395.7,0
1266075900,438,128,12,0,0,0,32.13,6.59,396.3,0
1266075960,399,108,8,0,0,0,32.12,6.61,396.48,0
1266076020,438,116,8,0,0,0,32.11,6.61,397.44,0
1266076080,381,112,12,0,0,0,32.1,6.61,396.9,0
1266076140,393,116,16,0,0,0,32.08,6.65,396.6,0
1266076200,339,95,6,0,0,0,32.07,6.65,396.66,0
1266076260,351,95,8,0,0,0,32.07,6.62,396.96,0
1266076320,270,80,4,0,0,0,32.05,6.64,393.06,0
1266076380,306,88,8,0,0,0,32.04,6.67,389.88,0
1266076440,396,115,16,0,0,0,32.05,6.68,390.18,0
1266076500,384,107,14,0,0,0,32.07,6.65,390.24,0
1266076560,354,102,10,0,0,0,32.05,6.66,387.06,0
1266076620,378,106,10,0,0,0,32.03,6.68,384.36,0
1266076680,363,98,2,2,2,2,32.05,6.68,382.32,0
1266076740,369,96,2,2,2,2,32.05,6.7,380.4,0
1266076800,414,108,16,2,0,0,32.04,6.71,379.74,0
1266076860,378,98,14,2,0,0,32.04,6.71,378.36,0
1266076920,468,133,22,2,0,0,32.03,6.74,379.68,0
1266076980,399,112,18,2,0,0,32.03,6.72,379.62,0
1266077040,378,108,12,0,0,0,32.03,6.71,379.62,0
1266077100,390,112,12,0,0,0,32.04,6.71,379.86,0
1266077160,375,111,10,0,0,0,32.02,6.73,379.5,0
1266077160,393,113,10,0,0,0,32.04,6.73,379.5,0
1266077220,393,114,4,0,0,0,32.02,6.74,380.34,0
1266077280,399,112,4,0,0,0,32.03,6.74,381.3,0
1266077340,393,114,12,0,0,0,32.03,6.75,381.24,0
1266077400,405,118,12,0,0,0,32.04,6.72,381.42,0
1266077460,396,110,10,0,0,0,32.02,6.74,382.32,0
1266077520,366,100,6,0,0,0,32.02,6.74,382.14,0
1266077580,408,118,12,2,2,2,32.02,6.78,383.16,0
1266077640,402,116,14,2,2,2,32.03,6.78,384.48,0
1266077700,282,84,10,0,0,0,32.02,6.75,381.96,0
1266077760,300,90,8,0,0,0,32.04,6.76,380.22,0
1266077820,429,123,16,0,0,0,32.04,6.78,381.3,0
1266077880,405,113,14,0,0,0,32.05,6.79,381.42,0
1266077940,318,92,14,0,0,0,32.04,6.8,378.96,0
1266078000,324,98,14,0,0,0,32.05,6.81,376.5,0
1266078060,480,136,26,2,0,0,32.05,6.85,378.3,0
1266078120,462,132,28,2,0,0,32.05,6.84,379.74,0
1266078180,357,104,14,2,0,0,32.08,6.87,379.74,0
1266078240,363,117,18,2,0,0,32.07,6.87,378.84,0
1266078300,363,117,18,2,0,0,32.07,6.91,378.96,0
1266078360,342,100,10,0,0,0,32.08,6.93,378.9,0
1266078420,342,100,10,0,0,0,32.09,6.97,378.48,0
1266078480,375,114,10,0,0,0,32.11,6.98,377.7,0
1266078540,375,114,10,0,0,0,32.11,6.97,377.4,0
1266078600,465,142,18,0,0,0,32.08,7.01,380.22,0
1266078660,465,142,18,0,0,0,32.07,7.03,383.52,0
1266078720,369,104,10,0,0,0,32.07,7.05,382.38,0
1266078780,369,104,10,0,0,0,32.04,7.07,381,0
1266078840,270,78,8,0,0,0,32.07,7.05,378.42,0
1266078900,270,78,8,0,0,0,32.07,7.05,375.06,0
1266078960,330,92,16,2,0,0,32.07,7.09,374.04,0
1266079020,330,92,16,2,0,0,32.05,7.08,372.78,0
1266079080,426,118,10,2,0,0,32.07,7.05,374.52,0
1266079140,426,118,10,2,0,0,32.05,7.1,376.02,0
1266079200,357,98,8,0,0,0,32.05,7.16,377.76,0
1266079260,357,98,8,0,0,0,32.04,7.26,378.78,0
1266079320,444,132,10,0,0,0,32.07,7.33,379.74,0
1266079380,444,132,10,0,0,0,32.04,7.4,380.94,0
1266079440,405,102,12,0,0,0,32.08,7.19,381.96,0
1266079500,405,102,12,0,0,0,32.08,7.22,382.5,0
1266079560,381,103,12,0,0,0,32.11,7.13,382.86,0
1266079620,381,103,12,0,0,0,32.12,7.13,383.1,0
1266079680,393,102,6,0,0,0,32.14,7.25,382.68,0
1266079740,393,102,6,0,0,0,32.14,7.07,382.98,0
1266079800,327,103,12,0,0,0,32.16,7.03,380.16,0
1266079860,327,103,12,0,0,0,32.2,7,378.72,0
1266079920,345,103,10,2,0,0,32.2,6.96,378.06,0
1266079920,345,103,10,2,0,0,32.22,6.97,377.16,0
1266079980,306,84,10,0,0,0,32.22,6.94,375.78,0
